Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
475,Isaiah Todd\toddis01,PF,21,WAS,6,61,-1.0,0.226,0.526,0.105,3.8,17.6,10.9,7.9,0.8,0.0,9.1,15.6,,-0.2,0.0,-0.2,-0.147,,-10.3,-3.9,-14.2,-0.2
476,Obi Toppin\toppiob01,PF,24,NYK,67,1050,13.6,0.565,0.589,0.112,3.0,16.6,9.8,9.2,1.1,1.1,8.0,19.5,,1.1,1.0,2.1,0.095,,0.3,-0.8,-0.5,0.4
477,Juan Toscano-Anderson\toscaju01,SF,29,TOT,52,700,7.2,0.505,0.301,0.168,4.4,14.4,9.5,11.8,1.1,1.2,18.1,11.3,,-0.1,0.6,0.5,0.038,,-4.6,0.8,-3.8,-0.3
477,Juan Toscano-Anderson\toscaju01,SF,29,LAL,30,365,7.5,0.558,0.303,0.227,4.3,13.3,8.9,8.6,1.3,1.6,19.0,10.4,,0.0,0.4,0.4,0.055,,-4.6,1.2,-3.4,-0.1
477,Juan Toscano-Anderson\toscaju01,SF,29,UTA,22,335,6.9,0.457,0.299,0.117,4.6,15.6,10.2,15.2,0.9,0.8,17.4,12.2,,-0.1,0.2,0.1,0.019,,-4.7,0.4,-4.3,-0.2
478,Karl-Anthony Towns\townska01,PF,27,MIN,29,957,18.8,0.618,0.383,0.315,5.7,21.6,13.8,22.0,1.0,1.5,15.0,25.6,,1.5,1.1,2.7,0.133,,2.1,0.9,3.0,1.2
479,Gary Trent Jr.\trentga02,SG,24,TOR,66,2118,15.0,0.56,0.481,0.219,1.5,8.2,4.6,7.4,2.4,0.6,5.1,21.7,,2.5,2.0,4.5,0.102,,0.2,0.0,0.2,1.2
480,P.J. Tucker\tuckepj01,PF,37,PHI,75,1920,5.7,0.566,0.622,0.102,5.9,12.1,9.1,3.9,1.0,0.7,15.8,6.5,,0.9,1.7,2.5,0.064,,-3.2,0.2,-3.0,-0.5
481,Myles Turner\turnemy01,C,26,IND,62,1825,20.0,0.651,0.34,0.377,5.4,22.9,14.2,7.5,0.9,6.6,10.8,22.0,,3.4,2.0,5.4,0.142,,1.4,0.7,2.1,1.9
482,Stanley Umude\umudest01,SG,23,DET,1,2,65.6,0.532,1.0,2.0,0.0,0.0,0.0,0.0,24.2,44.1,0.0,40.0,,0.0,0.0,0.0,0.626,,15.9,32.7,48.6,0.0
483,Jonas Valančiūnas\valanjo01,C,30,NOP,79,1968,19.3,0.61,0.134,0.275,13.0,33.3,23.1,11.1,0.5,2.5,14.8,23.4,,2.8,3.0,5.8,0.142,,0.0,-0.4,-0.4,0.8
484,Jarred Vanderbilt\vandeja01,PF,23,TOT,78,1879,15.1,0.604,0.2,0.308,10.0,23.2,16.7,13.1,2.1,0.9,15.9,13.6,,2.7,2.5,5.2,0.132,,-0.6,1.6,1.1,1.5
484,Jarred Vanderbilt\vandeja01,PF,23,UTA,52,1254,16.0,0.607,0.183,0.328,10.6,24.5,17.6,15.3,2.0,1.0,16.0,14.1,,2.1,1.6,3.6,0.139,,0.0,1.5,1.5,1.1
484,Jarred Vanderbilt\vandeja01,PF,23,LAL,26,625,13.2,0.598,0.236,0.264,8.7,20.6,14.8,8.8,2.3,0.8,15.7,12.5,,0.6,0.9,1.5,0.118,,-1.7,1.9,0.2,0.4
485,Fred VanVleet\vanvlfr01,PG,28,TOR,69,2535,17.0,0.54,0.545,0.254,1.2,12.0,6.3,28.1,2.4,1.5,10.2,23.2,,3.7,2.8,6.5,0.123,,2.0,0.5,2.5,2.9
486,Devin Vassell\vassede01,SG,22,SAS,38,1178,15.5,0.55,0.447,0.168,0.7,13.5,6.9,17.3,1.7,1.2,8.2,24.4,,0.7,0.5,1.2,0.051,,1.3,-0.9,0.4,0.7
487,Gabe Vincent\vincega01,PG,26,MIA,68,1759,9.0,0.533,0.617,0.138,1.7,8.1,4.8,13.9,1.8,0.3,13.3,17.5,,-0.3,1.7,1.4,0.038,,-3.1,-0.3,-3.4,-0.6
488,Noah Vonleh\vonleno01,C,27,BOS,23,171,5.9,0.502,0.167,0.083,11.7,18.8,15.3,5.1,0.6,4.0,30.7,9.2,,0.0,0.3,0.2,0.06,,-7.0,0.7,-6.3,-0.2
489,Nikola Vučević\vucevni01,C,32,CHI,82,2746,19.1,0.594,0.302,0.138,6.7,30.2,18.6,14.6,1.1,2.0,10.2,21.9,,3.9,4.4,8.3,0.145,,1.9,0.7,2.7,3.2
490,Dean Wade\wadede01,PF,26,CLE,44,891,8.5,0.55,0.718,0.13,2.6,17.2,9.9,5.4,1.6,2.2,8.3,10.2,,0.4,1.4,1.8,0.097,,-2.9,2.1,-0.7,0.3
491,Franz Wagner\wagnefr01,SF,21,ORL,80,2609,15.9,0.589,0.322,0.288,3.0,11.2,7.1,17.2,1.4,0.6,11.7,23.5,,3.1,2.3,5.4,0.099,,0.4,-0.5,-0.1,1.3
492,Moritz Wagner\wagnemo01,C,25,ORL,57,1109,17.4,0.63,0.412,0.46,7.0,19.4,13.2,11.5,1.6,1.1,12.5,21.1,,2.1,1.3,3.4,0.149,,0.4,0.2,0.6,0.7
493,Ish Wainright\wainris01,SF,28,PHO,60,915,9.2,0.522,0.762,0.137,5.3,11.6,8.4,7.4,2.0,2.2,8.4,12.2,,0.5,1.2,1.7,0.089,,-2.7,1.5,-1.2,0.2
494,Jabari Walker\walkeja01,SF,20,POR,56,619,9.6,0.496,0.283,0.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,,-0.1,0.3,0.2,0.015,,-3.9,-2.1,-6.1,-0.6
495,Kemba Walker\walkeke02,PG,32,DAL,9,144,15.0,0.543,0.491,0.368,2.4,10.6,6.5,20.1,0.7,1.2,5.7,22.1,,0.2,0.1,0.3,0.098,,0.3,-0.6,-0.3,0.1
496,Lonnie Walker IV\walkelo01,SG,24,LAL,56,1297,12.2,0.57,0.472,0.201,1.2,7.6,4.5,7.0,1.1,1.1,7.4,20.2,,0.8,1.0,1.8,0.066,,-0.9,-0.5,-1.4,0.2
497,John Wall\walljo01,PG,32,LAC,34,755,13.6,0.498,0.322,0.334,2.1,11.4,6.8,35.3,1.8,1.4,17.1,27.0,,-0.4,0.7,0.3,0.02,,-0.8,-0.4,-1.2,0.1
498,T.J. Warren\warretj01,PF-SF,29,TOT,42,687,13.5,0.55,0.248,0.13,4.2,15.4,9.8,8.7,1.6,1.5,6.5,19.5,,0.4,0.8,1.2,0.081,,-1.7,-0.2,-2.0,0.0
498,T.J. Warren\warretj01,PF,29,BRK,26,490,14.3,0.576,0.24,0.165,3.1,13.2,8.3,9.1,1.5,1.2,7.3,20.9,,0.3,0.5,0.8,0.081,,-1.4,-0.6,-2.0,0.0
498,T.J. Warren\warretj01,SF,29,PHO,16,197,11.6,0.473,0.271,0.029,7.2,20.7,13.8,7.7,1.7,2.3,4.1,16.0,,0.0,0.3,0.3,0.08,,-2.5,0.6,-1.9,0.0
499,Duane Washington Jr.\washidu02,SG,22,PHO,31,394,9.3,0.458,0.434,0.094,0.6,9.8,5.1,25.2,0.7,0.9,11.3,32.5,,-0.8,0.3,-0.5,-0.065,,-1.8,-2.8,-4.6,-0.3
500,P.J. Washington\washipj01,PF,24,CHO,73,2380,12.9,0.542,0.438,0.178,3.2,13.0,8.0,11.0,1.3,2.9,9.4,20.6,,0.4,2.2,2.6,0.052,,-1.0,-0.3,-1.3,0.4
501,TyTy Washington Jr.\washity02,PG,21,HOU,31,433,7.5,0.432,0.5,0.113,0.5,11.0,5.7,15.3,1.7,0.5,7.7,17.4,,-0.3,0.1,-0.1,-0.016,,-5.0,-1.3,-6.3,-0.5
502,Yuta Watanabe\watanyu01,SF,28,BRK,58,928,12.1,0.637,0.582,0.203,3.7,13.1,8.5,7.0,1.3,1.6,8.0,13.1,,1.3,0.9,2.1,0.111,,-0.4,-0.2,-0.6,0.3
503,Lindy Waters III\waterli01,SG,25,OKC,41,531,11.8,0.573,0.91,0.112,3.2,12.2,7.6,7.0,1.3,1.9,5.1,15.5,,0.6,0.5,1.1,0.101,,0.5,-0.4,0.1,0.3
504,Trendon Watford\watfotr01,PF,22,POR,62,1182,13.6,0.625,0.198,0.31,4.1,19.2,11.6,16.0,1.3,0.9,16.2,16.1,,1.3,0.7,2.1,0.084,,-1.4,-0.4,-1.8,0.1
505,Peyton Watson\watsope01,SG,20,DEN,23,186,12.8,0.553,0.237,0.339,5.1,17.4,11.4,7.9,0.5,5.2,10.6,17.7,,0.1,0.2,0.3,0.073,,-2.7,-0.1,-2.8,0.0
506,Blake Wesley\weslebl01,SG,19,SAS,37,669,3.5,0.393,0.242,0.205,1.7,11.9,6.6,18.8,1.8,0.6,21.7,18.5,,-1.9,0.3,-1.6,-0.114,,-7.9,-1.8,-9.6,-1.3
507,Russell Westbrook\westbru01,PG,34,TOT,73,2126,16.1,0.513,0.289,0.317,4.7,16.5,10.8,38.6,1.7,1.3,18.4,27.7,,-0.6,2.6,1.9,0.044,,0.3,-0.1,0.2,1.2
507,Russell Westbrook\westbru01,PG,34,LAL,52,1491,15.3,0.496,0.292,0.326,4.4,18.2,11.5,38.5,1.7,1.3,18.1,28.8,,-1.2,1.9,0.7,0.023,,-0.2,0.1,-0.1,0.7
507,Russell Westbrook\westbru01,PG,34,LAC,21,635,17.8,0.562,0.279,0.29,5.4,12.6,9.0,38.9,1.8,1.4,19.4,25.2,,0.6,0.7,1.2,0.092,,1.6,-0.8,0.8,0.5
508,Coby White\whiteco01,SG,22,CHI,74,1730,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,,1.2,1.9,3.1,0.087,,-1.0,0.2,-0.8,0.5
509,Derrick White\whitede01,SG,28,BOS,82,2319,15.4,0.604,0.516,0.253,2.5,11.2,6.9,19.4,1.1,2.8,10.1,17.7,,4.4,3.1,7.4,0.154,,1.1,1.3,2.4,2.6
510,Jack White\whiteja03,SF,25,DEN,17,66,12.6,0.517,0.474,0.158,10.7,18.6,14.8,7.7,2.2,2.7,9.0,14.7,,0.1,0.1,0.1,0.108,,-2.6,0.7,-1.9,0.0
511,Joe Wieskamp\wieskjo01,SF,23,TOR,9,50,-0.4,0.321,0.857,0.0,0.0,9.8,4.5,7.4,0.0,0.0,6.7,12.8,,-0.1,0.0,-0.1,-0.076,,-7.0,-3.6,-10.6,-0.1
512,Aaron Wiggins\wiggiaa01,SG,24,OKC,70,1297,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,,1.4,1.2,2.6,0.097,,-1.5,-0.5,-2.1,0.0
513,Andrew Wiggins\wiggian01,SF,27,GSW,37,1190,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,,1.0,1.3,2.3,0.091,,-0.1,-0.4,-0.5,0.5
514,Lindell Wigginton\wiggili01,PG,24,MIL,7,87,11.8,0.61,0.486,0.243,0.0,8.1,4.2,23.8,0.0,1.9,22.7,25.6,,0.0,0.1,0.1,0.028,,-3.1,-3.6,-6.7,-0.1
515,Alondes Williams\willial06,SG,23,BRK,1,5,-20.9,,,,0.0,22.0,11.2,0.0,0.0,0.0,100.0,17.7,,-0.1,0.0,-0.1,-0.517,,-21.3,-5.2,-26.5,0.0
516,Donovan Williams\willido02,SG,21,ATL,2,4,14.5,0.4,0.4,0.0,0.0,55.4,27.4,0.0,0.0,0.0,0.0,52.5,,0.0,0.0,0.0,-0.225,,-9.1,-6.1,-15.2,0.0
517,Grant Williams\willigr01,PF,24,BOS,79,2045,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,,1.9,2.6,4.4,0.104,,-1.8,0.7,-1.1,0.5
518,Jalen Williams\willija06,SG,21,OKC,75,2276,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,,3.0,2.6,5.6,0.119,,-0.4,0.7,0.3,1.3
519,Jaylin Williams\willija07,C,20,OKC,49,914,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,,0.7,1.2,1.9,0.099,,-2.3,0.6,-1.7,0.1
520,Jeenathan Williams\willije02,SG,23,POR,5,127,15.5,0.657,0.205,0.077,9.0,4.6,6.8,12.1,1.2,1.4,9.0,15.2,,0.3,0.0,0.3,0.12,,-1.0,-2.1,-3.0,0.0
521,Kenrich Williams\willike04,PF,28,OKC,53,1206,14.4,0.585,0.387,0.113,8.5,14.9,11.6,11.7,1.8,1.1,8.1,13.7,,2.0,1.3,3.3,0.133,,0.1,0.4,0.5,0.8
522,Mark Williams\willima07,C,21,CHO,43,828,19.8,0.659,0.0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12.0,17.0,,1.5,1.3,2.8,0.163,,-0.5,0.6,0.1,0.4
523,Patrick Williams\willipa01,PF,21,CHI,82,2323,11.2,0.576,0.409,0.155,3.9,12.0,8.0,5.8,1.5,2.9,12.3,15.7,,0.5,3.0,3.5,0.072,,-1.7,0.4,-1.3,0.4
524,Robert Williams\williro04,C,25,BOS,35,824,19.8,0.742,0.006,0.241,14.0,24.5,19.3,8.5,1.3,5.0,15.3,11.8,,2.3,1.6,3.8,0.224,,1.0,2.4,3.3,1.1
525,Vince Williams Jr.\willivi01,SG,22,MEM,15,105,3.9,0.367,0.7,0.05,4.0,11.1,7.6,4.8,2.7,1.7,10.9,18.1,,-0.3,0.2,-0.1,-0.049,,-8.3,-0.2,-8.5,-0.2
526,Ziaire Williams\willizi02,SF,21,MEM,37,561,7.4,0.511,0.495,0.112,3.0,11.9,7.5,8.2,1.2,1.0,15.2,18.0,,-0.5,0.6,0.1,0.011,,-4.7,-0.8,-5.6,-0.5
527,Zion Williamson\willizi01,PF,22,NOP,29,956,25.2,0.652,0.041,0.529,6.9,17.0,12.0,24.4,1.6,1.6,14.6,30.4,,2.3,1.2,3.6,0.18,,4.8,1.0,5.8,1.9
528,Dylan Windler\windldy01,SF,26,CLE,3,10,19.0,0.833,0.667,0.0,0.0,0.0,0.0,15.2,5.0,0.0,25.0,17.9,,0.0,0.0,0.0,0.149,,3.2,3.5,6.7,0.0
529,Justise Winslow\winslju01,PF,26,POR,29,776,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17.0,14.2,,-0.1,0.5,0.4,0.022,,-3.4,0.6,-2.8,-0.2
530,James Wiseman\wisemja01,C,21,TOT,45,867,15.6,0.589,0.059,0.286,9.2,25.2,17.0,5.5,0.4,2.7,11.8,21.2,,0.7,0.7,1.4,0.077,,-2.1,-1.4,-3.5,-0.3
530,James Wiseman\wisemja01,C,21,GSW,21,262,17.1,0.655,0.021,0.404,7.7,22.7,15.3,8.0,0.5,2.4,11.2,20.0,,0.5,0.3,0.8,0.144,,-1.3,-0.5,-1.7,0.0
530,James Wiseman\wisemja01,C,21,DET,24,605,15.0,0.563,0.073,0.241,9.8,26.3,17.8,4.4,0.3,2.9,12.0,21.7,,0.2,0.4,0.6,0.049,,-2.5,-1.8,-4.3,-0.4
531,Christian Wood\woodch01,C,27,DAL,67,1738,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,,2.7,2.1,4.8,0.132,,1.9,-0.3,1.7,1.6
532,Delon Wright\wrighde01,PG,30,WAS,50,1221,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,,2.1,1.6,3.7,0.146,,0.4,3.1,3.4,1.7
533,McKinley Wright IV\wrighmc01,PG,24,DAL,27,335,12.4,0.536,0.286,0.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,,0.2,0.2,0.5,0.069,,-1.9,-0.8,-2.7,-0.1
534,Gabe York\yorkga01,SG,29,IND,3,56,11.8,0.548,0.857,0.095,0.0,11.9,5.9,12.3,1.7,0.0,0.0,16.4,,0.1,0.0,0.1,0.091,,-1.7,-1.8,-3.5,0.0
535,Thaddeus Young\youngth01,PF,34,TOR,54,795,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,,0.7,1.1,1.8,0.109,,-1.8,1.9,0.1,0.4
536,Trae Young\youngtr01,PG,24,ATL,73,2541,22.0,0.573,0.331,0.46,2.4,7.0,4.7,42.5,1.5,0.3,15.2,32.6,,5.3,1.4,6.7,0.126,,5.3,-2.0,3.3,3.4
537,Omer Yurtseven\yurtsom01,C,24,MIA,9,83,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18.0,,0.2,0.1,0.3,0.159,,-2.5,-1.5,-3.9,0.0
538,Cody Zeller\zelleco01,C,30,MIA,15,217,16.4,0.659,0.034,0.593,13.0,21.8,17.3,7.2,0.7,1.9,15.8,18.1,,0.4,0.3,0.7,0.147,,-2.0,-0.7,-2.8,0.0
539,Ivica Zubac\zubaciv01,C,25,LAC,76,2170,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4.0,15.9,14.8,,3.8,2.9,6.7,0.149,,-1.1,0.2,-0.9,0.6
